age,income,employment_years,num_credit_lines,credit_util_ratio,num_late_payments,debt_to_income,loan_amount,loan_tenure_yrs,existing_loans,savings_balance,has_mortgage,has_car_loan,creditworthy
19,75567.93,23.0,12,0.6647,0,0.5737,7158.54,8,0,18843.88,1,0,1
44,85609.54,6.0,7,0.1559,1,0.5143,5099.25,7,4,7324.3,1,0,0
38,83021.21,12.0,9,0.333,1,0.318,10857.69,2,0,6839.21,1,0,1
71,41892.93,26.0,13,0.3511,3,0.3584,27890.01,2,4,4435.41,1,0,0
55,69958.25,4.0,10,0.616,2,0.2892,9554.68,3,3,11953.35,0,0,0
32,11877.08,25.0,7,0.309,1,0.5511,13083.29,1,2,17160.87,1,0,0
38,37826.59,30.0,2,0.0295,2,0.6812,7786.66,5,2,10401.16,0,0,0
27,89816.37,9.0,1,0.2038,0,0.3395,1000.0,3,2,5960.34,1,0,1
40,45374.08,25.0,1,0.1254,0,0.2192,13569.12,4,3,8053.96,1,1,1
73,10000.0,21.0,7,0.4458,0,0.5244,22498.65,9,2,1985.03,1,1,0
56,105342.47,11.0,5,0.1378,1,0.4187,18236.86,7,4,37890.03,1,0,1
22,69056.26,31.0,4,0.031,5,0.2803,10804.85,7,1,21974.53,1,0,1
18,74111.96,,5,0.2362,0,0.3383,19190.84,3,3,25104.85,0,0,1
30,30488.26,32.0,10,0.1351,1,0.6745,11773.32,7,3,1460.3,0,0,0
38,,19.0,10,0.0967,0,0.2249,4336.81,9,0,8462.41,0,0,1
43,61439.37,12.0,6,0.4659,0,0.6994,1000.0,9,3,8544.9,0,0,1
67,34462.88,13.0,12,0.3977,1,0.6263,13199.69,1,2,3509.23,0,1,1
62,50754.51,21.0,10,0.1765,0,0.3206,33492.38,9,3,16030.53,0,1,1
38,17488.31,17.0,6,0.0588,1,0.1247,5494.45,3,3,12198.62,1,0,1
70,46332.26,28.0,1,0.4047,1,0.5376,8970.97,6,4,10172.77,0,1,0
35,79346.16,15.0,2,0.1717,0,0.8071,22265.44,2,4,234.52,1,0,0
54,36328.79,34.0,3,0.2168,2,0.5243,6656.73,4,3,37304.69,0,0,0
62,102682.45,33.0,4,0.0705,0,0.4513,16200.6,3,2,10137.35,0,0,1
49,19097.71,2.0,6,0.1904,0,0.4116,7370.19,6,4,27905.34,0,0,1
53,48495.62,3.0,12,0.0655,1,0.3948,2831.15,1,1,726.23,0,0,1
34,,4.0,12,0.1561,2,0.0577,5017.4,4,4,9482.5,1,0,1
52,50495.48,9.0,11,0.635,1,0.5001,15219.83,1,0,10925.98,0,1,0
66,89286.87,28.0,13,0.2854,1,0.3195,29676.34,1,0,534.86,0,0,1
28,30388.61,31.0,9,0.1558,1,0.5507,13645.87,4,3,533.23,1,0,0
38,43718.24,30.0,12,0.3897,1,0.4535,22220.61,5,3,11492.83,0,0,1
69,71362.64,1.0,2,0.4753,1,0.4678,8259.32,7,2,12783.22,0,0,0
72,57328.97,11.0,8,0.3383,0,0.1793,14864.68,8,1,19279.42,0,1,1
70,59379.37,26.0,9,0.4367,2,0.3949,4316.78,3,2,11828.7,1,1,0
43,30868.09,4.0,2,0.1855,2,0.3477,13045.07,3,2,2199.4,0,1,1
21,53210.41,26.0,9,0.1703,0,0.2386,10866.48,4,0,,1,1,1
51,83289.46,22.0,7,0.2464,0,0.2175,24441.3,6,1,2487.48,0,0,1
69,14761.98,32.0,9,0.2691,1,0.3863,12837.08,2,1,10392.56,0,0,1
65,37567.27,3.0,6,0.1069,1,0.2674,14446.77,6,4,6029.55,0,1,1
35,10000.0,20.0,2,0.0448,1,0.4064,24521.26,6,3,1043.68,0,1,1
57,68424.39,23.0,8,0.141,3,0.4572,20353.63,2,3,20952.52,0,0,1
52,85636.76,30.0,10,0.5679,0,0.4151,20664.95,5,0,7092.42,0,0,0
58,50414.75,23.0,9,0.2465,2,0.446,3527.9,7,0,770.47,0,0,1
46,29862.0,9.0,12,0.1517,1,0.2553,25248.35,9,4,3867.71,1,0,1
69,30593.84,1.0,8,0.3606,2,0.3007,26610.16,3,4,11585.25,0,0,1
46,47573.57,,2,0.3567,1,0.2233,22931.52,7,2,7707.48,0,1,1
55,47478.2,24.0,8,0.4453,1,0.563,20519.09,3,3,2023.62,0,0,1
59,77795.79,3.0,3,0.1125,0,0.2518,18479.58,2,4,6740.99,0,0,1
38,38278.1,10.0,3,0.2605,1,0.2894,27128.51,4,1,2955.34,1,1,1
59,65876.96,16.0,9,0.33,1,0.2342,15158.88,8,2,5993.84,0,1,1
30,47363.25,1.0,13,0.3743,1,0.5207,22935.16,5,2,3061.43,0,1,0
66,36381.08,5.0,9,0.5683,0,0.3625,21055.86,8,3,5485.87,1,1,0
58,46740.6,8.0,9,0.2959,4,0.3022,18343.78,6,3,14769.57,0,0,0
34,63413.46,4.0,4,0.3491,0,0.2167,23488.53,1,3,1906.23,1,1,1
73,77873.33,19.0,12,0.1306,2,0.5074,15902.67,3,0,14.32,0,0,0
26,48700.67,28.0,14,0.4968,1,0.3317,22450.91,8,3,1347.32,0,0,1
58,24901.55,20.0,7,0.5608,2,0.1991,21612.75,4,0,,1,0,0
18,79992.87,8.0,13,0.1289,0,0.452,13290.52,2,4,4289.93,1,0,1
19,32545.77,27.0,8,0.0804,1,0.4247,19304.82,8,1,10769.19,0,0,1
65,61520.58,7.0,13,0.3802,0,0.3094,2569.77,5,1,249.96,0,0,0
46,54379.18,30.0,13,0.4803,4,0.4506,20176.05,1,2,1265.85,0,0,1
50,51035.75,19.0,5,0.3102,3,0.4262,1000.0,8,2,6732.25,0,0,0
27,42825.59,26.0,13,0.4307,3,0.2272,25571.58,9,2,10192.41,0,0,1
67,70503.72,7.0,1,0.4081,1,0.4007,3482.1,8,1,12405.04,1,0,0
57,10000.0,20.0,9,0.1049,0,0.6798,13317.23,1,2,8240.5,1,0,1
38,83411.76,27.0,6,0.1329,0,0.4335,24800.1,6,0,11307.12,1,1,1
45,32187.31,22.0,3,0.4688,3,0.2955,19161.06,6,2,1449.8,1,0,1
28,65198.92,5.0,3,0.5083,4,0.2147,10194.2,7,4,8587.63,1,0,0
72,63875.64,2.0,14,0.4047,0,0.4288,12043.71,1,2,4431.15,0,0,0
51,86874.43,4.0,14,0.6099,0,0.3095,21800.34,8,0,19708.86,1,0,1
25,59943.73,8.0,10,0.1467,2,0.3978,8481.82,4,1,7642.01,0,0,1
39,34272.27,6.0,1,0.3436,1,0.5109,16321.11,4,1,6241.3,1,0,0
25,14881.13,3.0,13,0.5294,1,0.2085,10103.7,4,1,6906.96,1,1,0
66,46279.92,4.0,8,0.0874,1,0.1267,18938.19,6,0,14237.96,0,0,1
32,10000.0,10.0,2,0.141,3,0.3711,19175.19,6,1,90.7,0,0,0
34,39287.86,14.0,12,0.3512,1,0.2456,12014.21,6,3,15744.24,0,1,1
40,47684.23,33.0,1,0.4777,0,0.2994,7868.14,2,2,236.97,1,1,1
41,37752.1,12.0,7,0.4927,1,0.5353,10554.66,5,0,6990.86,0,0,0
62,56044.34,6.0,14,0.2751,0,0.2884,4822.72,2,2,5586.77,0,0,1
36,49097.4,5.0,11,0.3932,1,0.2826,3865.39,6,4,3700.76,0,0,0
22,46807.84,29.0,9,0.2073,0,0.397,22253.73,7,2,1102.33,0,0,1
49,10000.0,21.0,6,0.1531,1,0.2601,18138.94,6,0,1059.77,1,0,1
61,22632.37,24.0,8,0.1554,1,0.3056,9559.96,3,3,10843.29,0,0,1
18,71066.42,27.0,8,0.1923,0,0.2512,25782.52,5,3,963.76,0,1,1
40,75106.41,19.0,9,0.2656,3,0.2723,19835.58,9,1,,1,0,0
54,10000.0,2.0,7,0.0294,2,0.2598,18787.43,6,3,37090.2,0,0,1
25,34632.05,4.0,9,0.2035,0,0.3413,23588.06,3,4,9162.81,0,0,1
30,81799.13,0.0,9,0.2143,1,0.6176,22727.45,9,4,625.53,0,0,0
25,37049.03,14.0,12,0.2398,0,0.4616,20376.05,5,2,6248.12,1,0,0
74,52212.73,25.0,11,0.329,1,0.4557,14429.89,1,4,14387.31,0,0,1
40,91045.13,2.0,1,0.2352,1,0.2454,14947.36,3,0,24739.8,0,0,1
60,45960.57,33.0,6,0.3855,1,0.5369,1059.06,3,1,,0,0,0
18,42382.01,4.0,12,0.1579,2,0.2096,17562.58,2,4,2964.65,1,1,1
62,51074.08,30.0,8,0.2963,1,0.7209,19698.56,2,1,,0,0,0
68,101335.27,12.0,10,0.4484,0,0.5466,14544.87,9,1,12253.16,1,0,0
41,66155.05,0.0,9,0.3846,1,0.3496,1000.0,3,2,11427.44,0,0,0
52,55477.04,21.0,4,0.1514,1,0.5477,1000.0,4,0,5330.24,1,0,1
41,41891.0,14.0,13,0.3653,1,0.5842,1000.0,6,2,,0,1,0
34,68470.42,25.0,2,0.3269,1,0.2272,3074.28,9,4,8918.85,1,0,0
22,71492.49,17.0,11,0.4621,3,0.3214,16323.92,1,4,7141.52,1,1,0
37,28170.54,8.0,9,0.5344,1,0.4902,15099.94,3,1,,0,0,0
38,72165.7,0.0,9,0.3028,0,0.4737,15000.39,3,3,8227.26,0,0,1
57,51221.19,8.0,12,0.1376,0,0.3245,12257.18,6,1,1135.99,0,0,1
48,55619.97,22.0,8,0.5476,3,0.295,8456.05,9,0,13981.81,0,0,0
63,32892.77,1.0,3,0.1484,1,0.3606,10690.1,9,3,8956.49,1,1,1
53,45000.45,13.0,5,0.1555,0,0.7055,13506.7,5,3,424.61,0,0,1
28,29246.44,17.0,2,0.526,1,0.3413,20495.37,9,3,6071.32,1,1,0
69,28044.55,15.0,14,0.2813,1,0.1661,21040.12,6,4,13094.04,0,0,1
32,64427.26,28.0,3,0.1681,1,0.1133,15651.16,5,0,14175.04,0,0,1
36,46122.09,10.0,1,0.4992,2,0.2464,1000.0,8,4,713.99,1,0,1
24,22509.06,5.0,4,0.1029,1,0.5529,13568.97,7,1,657.52,0,0,1
68,109426.32,2.0,5,0.2121,2,0.4687,16636.47,7,1,11933.15,1,0,0
45,26883.62,13.0,12,0.3742,2,0.5917,8291.92,4,1,2118.54,0,0,0
68,82302.57,1.0,2,0.2561,1,0.7817,30647.92,1,1,7211.77,1,1,0
60,18088.41,31.0,3,0.5171,1,0.4141,9859.94,5,4,7509.2,1,0,0
22,66412.56,30.0,12,0.1603,0,0.3003,12030.38,9,3,7949.94,0,0,1
22,48735.99,10.0,6,0.4551,1,0.5766,12619.84,8,0,3298.41,0,1,0
47,39273.58,21.0,6,0.178,0,0.5232,4648.8,4,2,325.75,0,0,1
71,59918.56,2.0,7,0.4724,2,0.4333,1000.0,9,2,6168.56,1,0,1
49,56556.5,30.0,12,0.0915,0,0.3863,10478.38,6,1,5788.99,0,0,1
25,34688.37,32.0,9,0.374,2,0.4257,1000.0,7,4,4541.16,1,0,1
27,33556.53,23.0,4,0.123,1,0.3773,16357.25,8,1,2622.89,1,0,1
55,15652.14,0.0,5,0.2081,1,0.6978,11320.92,1,4,14814.3,1,0,0
64,62639.11,14.0,11,0.4575,3,0.464,9838.62,4,3,3697.51,1,0,0
49,23654.88,26.0,2,0.558,0,0.4859,18325.27,6,0,1084.72,1,0,1
65,55099.37,26.0,6,0.2461,0,0.606,9020.71,4,1,11354.51,0,1,1
45,69811.95,11.0,4,0.3617,3,0.4968,7560.29,3,0,,0,0,1
34,60201.38,2.0,5,0.1092,0,0.4679,1000.0,5,3,2958.7,0,0,1
48,,29.0,7,0.2406,3,0.4264,2936.65,4,2,1310.9,0,0,0
25,77720.31,31.0,6,0.1568,1,0.3554,22670.58,5,1,4633.78,0,0,1
57,44800.71,22.0,8,0.457,2,0.4462,9243.68,2,2,545.67,0,1,0
42,21645.98,1.0,6,0.1569,2,0.1187,13686.2,3,0,2016.04,1,1,1
26,47906.81,6.0,10,0.2752,1,0.1925,10664.78,8,0,26586.12,1,1,0
19,69669.93,33.0,14,0.175,0,0.4045,19914.78,8,2,1304.81,1,0,1
32,38139.64,31.0,8,0.1018,0,0.156,7895.0,8,3,2572.45,1,0,1
67,76954.56,31.0,13,0.3112,0,0.4224,6972.69,3,0,1197.01,1,0,1
20,35741.85,13.0,14,0.1902,0,0.3636,1828.17,1,4,19443.51,0,0,1
66,39144.67,2.0,14,0.2405,1,0.2463,16579.96,2,0,20704.67,0,1,1
53,28848.02,31.0,4,0.2863,4,0.4743,20926.43,3,0,490.5,0,0,0
21,72092.74,16.0,12,0.3488,2,0.3999,19296.89,2,4,18279.7,1,0,1
31,53668.94,2.0,7,0.5596,2,0.3401,22524.82,3,0,1228.22,1,0,0
58,30505.95,9.0,3,0.3741,2,0.2595,15657.32,7,3,4050.58,1,0,1
58,45094.74,,1,0.2929,1,0.3062,19224.9,5,4,7060.81,1,0,1
42,10000.0,2.0,13,0.649,2,0.6588,21634.38,5,0,4965.3,1,0,0
72,74449.31,9.0,9,0.4537,1,0.2623,6463.78,2,4,1168.72,1,1,0
67,50731.33,8.0,9,0.3495,1,0.326,24231.23,9,0,12545.6,1,1,0
27,10000.0,10.0,6,0.4436,1,0.3819,18376.07,9,0,9303.06,1,1,0
38,18582.96,32.0,2,0.2633,1,0.4096,22695.28,1,1,22669.21,1,1,0
53,44460.15,25.0,8,0.1836,1,0.429,20892.86,8,0,3482.62,0,1,1
29,22145.73,26.0,10,0.1136,0,0.4995,2253.94,8,1,4502.48,0,1,1
44,74833.73,21.0,6,0.1729,3,0.7184,20964.52,9,0,3443.21,0,1,0
57,65464.32,,7,0.1706,2,0.3087,16955.8,2,3,520.48,1,0,1
19,63988.4,21.0,13,0.0625,2,0.1412,11332.31,6,2,452.31,0,0,1
71,10000.0,4.0,1,0.1331,1,0.3742,19046.73,2,1,11461.28,0,0,1
30,41863.54,34.0,3,0.1055,2,0.3539,19917.64,1,2,2682.2,0,0,1
70,37559.59,1.0,1,0.2198,0,0.3989,26292.71,7,2,5341.86,1,0,1
49,31148.64,34.0,10,0.2331,0,0.4103,28926.73,3,3,30894.51,0,0,1
48,44620.62,,1,0.2927,1,0.5702,19165.07,8,3,142.52,0,0,0
33,26844.04,17.0,12,0.2424,1,0.2588,18755.59,3,3,5832.76,1,0,1
49,60380.52,11.0,12,0.4635,4,0.6738,20668.2,2,2,5842.19,1,0,0
49,74163.78,2.0,11,0.1713,0,0.4943,10676.13,8,0,52286.85,1,0,1
51,72009.59,17.0,13,0.0403,0,0.2088,22740.02,8,4,14382.09,1,1,1
28,51552.22,6.0,1,0.1666,1,0.3912,10359.36,1,3,553.1,0,1,1
27,104980.99,32.0,4,0.2886,3,0.4508,13403.19,1,1,1367.33,0,0,1
32,83499.38,5.0,13,0.1568,0,0.276,10564.22,3,0,275.98,1,0,1
34,52461.04,17.0,7,0.3984,0,0.4448,8956.59,4,3,1753.56,1,0,1
57,42943.19,21.0,7,0.1825,1,0.4154,22736.84,8,3,1909.43,0,0,1
35,88450.68,8.0,12,0.1698,1,0.3685,15808.3,8,3,753.49,1,1,0
72,80189.52,34.0,13,0.3819,2,0.3491,18722.82,8,4,5993.05,1,0,0
26,19739.32,22.0,5,0.5017,1,0.433,18890.15,7,0,29514.72,1,1,1
42,82145.53,11.0,12,0.3818,0,0.2279,6491.32,1,3,13029.96,0,0,1
57,51140.66,23.0,6,0.0826,1,0.5383,4601.78,1,0,1818.95,0,0,1
31,33477.21,8.0,2,0.2369,1,0.5234,28907.08,5,0,12222.78,0,1,1
42,10000.0,12.0,5,0.3504,1,0.3888,8967.09,5,2,32248.5,0,0,1
67,48277.1,16.0,7,0.3686,0,0.5129,17591.93,5,0,14425.69,1,0,0
39,54694.31,6.0,14,0.0425,3,0.1469,13613.5,1,4,5059.08,0,1,0
69,94683.19,16.0,9,0.1896,2,0.3857,14464.53,3,4,2510.41,0,0,1
47,78930.85,23.0,6,0.4874,3,0.2691,20230.15,1,4,11023.15,0,1,0
37,40427.83,1.0,12,0.3234,0,0.312,7543.58,2,4,12351.1,0,0,0
38,64733.56,34.0,14,0.2728,2,0.8243,12031.84,8,3,2817.35,0,1,0
61,75656.24,27.0,10,0.2057,1,0.2324,25013.6,4,0,2030.71,1,1,1
49,57148.93,18.0,4,0.1331,1,0.4694,14740.94,4,2,8920.53,1,1,1
68,40321.15,32.0,3,0.2038,3,0.3571,25796.58,5,3,17544.82,1,0,0
63,41695.69,20.0,9,0.1473,4,0.3179,20135.69,2,1,167.44,0,0,1
66,64636.83,9.0,7,0.0435,1,0.4343,20931.02,9,3,34798.54,1,1,1
73,65324.51,8.0,11,0.2733,1,0.1154,17724.73,9,3,1704.07,1,0,1
38,47676.13,5.0,14,0.3958,0,0.2644,37924.97,3,3,3439.11,1,0,0
52,10000.0,34.0,13,0.1026,1,0.2504,9386.15,1,3,435.05,1,0,1
49,22736.93,17.0,6,0.0404,2,0.4212,1866.2,2,2,457.13,0,1,1
47,70492.22,18.0,7,0.4535,3,0.0525,8176.46,8,4,2547.9,1,0,1
72,10000.0,4.0,8,0.1058,1,0.353,13138.07,8,0,6659.62,1,1,1
56,84604.53,24.0,5,0.2774,1,0.5693,35479.85,2,4,18507.78,0,0,0
66,80903.93,10.0,3,0.3333,3,0.2276,21139.7,5,2,579.24,0,0,0
29,56027.41,9.0,3,0.144,2,0.5239,23943.31,9,2,6315.5,0,0,0
58,69948.28,16.0,13,0.2117,1,0.3644,1000.0,4,3,4304.67,0,1,1
64,68219.37,25.0,2,0.3215,1,0.3551,11433.48,1,3,36273.79,0,1,1
35,52078.17,30.0,8,0.473,2,0.68,20202.15,1,0,1657.24,0,0,0
38,20652.77,31.0,1,0.214,4,0.5611,16507.22,6,3,3690.13,1,0,0
30,79181.82,20.0,12,0.3938,0,0.2973,2439.75,7,0,272.25,1,0,0
38,90180.75,17.0,8,0.217,2,0.2402,18119.5,9,2,19649.57,0,0,1
25,24785.24,17.0,3,0.7332,3,0.5726,9101.18,6,0,7791.8,1,0,0
63,19718.62,0.0,9,0.2739,2,0.8093,17729.45,5,0,7090.68,0,0,0
57,51580.08,13.0,12,0.0767,2,0.4366,4477.08,5,1,399.66,1,1,1
63,39344.39,7.0,14,0.2895,1,0.2922,14685.52,3,3,834.0,1,0,0
24,58623.73,1.0,12,0.2957,1,0.3473,25386.3,4,4,12495.64,0,0,1
40,85199.85,14.0,11,0.1337,1,0.3795,11932.67,3,1,6378.68,0,0,1
61,10000.0,33.0,2,0.4071,0,0.3292,26218.17,9,1,1775.25,1,0,1
49,94531.8,0.0,10,0.158,2,0.2498,5546.56,7,1,6384.79,0,0,1
28,44833.29,20.0,9,0.2164,2,0.4746,11660.3,1,4,27565.12,1,0,1
39,67794.47,0.0,6,0.1396,2,0.4709,18683.88,5,4,875.84,1,0,1
39,70468.15,31.0,1,0.5274,0,0.1488,9767.12,1,1,28107.67,0,0,1
60,73383.53,19.0,5,0.1013,4,0.2518,12362.81,4,2,11936.38,1,1,1
42,56547.7,29.0,10,0.3011,1,0.5414,5548.88,1,1,1246.04,1,1,1
39,62389.02,6.0,9,0.3981,1,0.5823,1530.67,9,0,13485.36,1,0,1
45,62225.55,21.0,13,0.7485,1,0.4942,17572.71,9,0,10901.28,1,0,0
46,39242.93,9.0,6,0.3269,1,0.1803,12323.77,4,4,6825.07,0,0,1
30,11048.62,7.0,7,0.2856,1,0.4679,24341.12,1,0,11910.52,0,0,0
35,24520.35,26.0,4,0.2924,0,0.2027,5885.0,6,3,1218.19,1,1,1
19,52394.05,9.0,1,0.2877,1,0.3045,11508.69,5,3,10230.22,0,0,1
46,35329.83,13.0,5,0.3124,1,0.4571,9277.93,4,1,8193.89,0,0,1
38,35387.6,10.0,2,0.2095,1,0.4139,7318.26,2,3,,1,0,1
32,99981.28,5.0,8,0.3803,0,0.3374,25620.08,6,3,9379.07,0,0,1
69,76472.37,20.0,4,0.0739,2,0.6256,7050.89,7,1,9086.8,1,1,1
44,48698.1,32.0,1,0.3743,1,0.6555,15018.1,1,3,2185.38,1,0,0
67,71800.87,18.0,10,0.333,2,0.5379,16369.68,3,2,1278.4,1,1,1
48,44493.28,23.0,7,0.4882,3,0.1151,6904.73,7,3,,0,0,0
32,57768.09,17.0,12,0.4788,0,0.1893,21486.32,6,4,4075.43,0,1,1
68,66040.72,34.0,11,0.3236,2,0.3571,5889.63,2,2,13905.17,1,0,1
40,44559.85,18.0,2,0.2515,4,0.2528,24035.63,8,1,4582.73,0,1,1
41,37868.74,23.0,3,0.404,0,0.2374,9618.87,6,1,,0,0,1
61,85598.3,33.0,14,0.2835,2,0.2335,18334.5,1,2,4969.58,0,0,0
30,70352.82,21.0,9,0.3579,0,0.516,32191.97,7,1,555.9,1,1,1
39,10000.0,3.0,13,0.2307,2,0.3025,23028.84,9,4,8461.53,0,0,0
60,38296.6,9.0,9,0.2388,2,0.3027,4720.39,8,0,18059.84,1,0,1
54,35468.19,1.0,2,0.3859,1,0.2368,1000.0,7,0,5843.79,1,0,1
50,39471.55,7.0,3,0.085,2,0.445,26120.62,8,1,9686.82,1,0,0
73,76560.06,32.0,11,0.0841,1,0.5739,16696.25,8,4,12070.93,1,0,1
20,55480.15,27.0,12,0.144,1,0.2934,27329.04,4,1,5039.64,0,0,0
71,20259.26,9.0,9,0.135,1,0.439,21686.02,5,0,2299.32,0,0,1
36,45419.63,0.0,1,0.2317,0,0.2928,14800.99,5,4,15733.01,0,0,1
40,68543.44,33.0,2,0.2134,1,0.5012,24886.37,8,1,14114.19,0,0,1
46,49508.87,2.0,11,0.0426,3,0.3051,12103.04,9,3,15699.8,1,1,0
47,38883.1,8.0,2,0.2387,2,0.2529,28836.39,8,0,13979.61,0,0,1
56,63280.48,,10,0.4109,2,0.8176,11278.48,2,0,1142.76,0,0,1
61,95454.81,9.0,14,0.2554,1,0.5055,11718.27,7,4,4285.22,0,0,1
64,66535.62,11.0,3,0.2048,4,0.5465,19683.07,3,3,1700.96,0,0,0
42,87523.54,17.0,10,0.3889,1,0.4738,12514.61,2,3,1349.16,0,1,0
54,40559.64,20.0,3,0.611,2,0.3746,21156.7,2,2,12167.72,0,0,1
64,54790.95,20.0,10,0.2479,1,0.2371,13118.86,2,0,5252.07,1,1,1
25,54286.2,0.0,13,0.1867,1,0.3548,18650.12,3,2,760.65,1,1,0
59,57966.98,2.0,2,0.1173,1,0.5467,25177.42,4,3,4168.19,0,1,0
33,66012.99,4.0,8,0.3327,3,0.1787,16019.55,6,4,40045.03,1,1,0
25,32025.77,24.0,8,0.1564,4,0.1627,13274.34,1,1,1910.01,0,0,1
18,71183.32,7.0,8,0.3647,3,0.4745,13173.49,8,1,,0,1,1
61,14302.85,16.0,2,0.0867,2,0.7816,21334.15,8,0,7221.28,1,1,0
22,21606.08,8.0,13,0.2411,2,0.7491,24146.69,4,3,1781.03,1,0,0
20,108390.65,31.0,9,0.0885,0,0.6279,1000.0,1,2,27476.36,0,0,1
18,42246.98,5.0,11,0.1532,0,0.5179,20209.0,6,4,8060.73,1,0,1
21,73237.98,20.0,7,0.149,2,0.283,6651.48,7,1,2084.78,1,0,1
57,97457.26,6.0,12,0.1165,1,0.3612,11235.97,1,1,4733.44,1,0,1
52,10000.0,6.0,5,0.4061,5,0.2814,15254.43,8,1,3581.54,0,1,0
49,83156.15,26.0,7,0.088,0,0.2459,14866.85,4,2,1043.7,0,1,1
59,71223.59,7.0,8,0.1664,0,0.2354,13943.92,1,0,2679.35,0,0,1
51,96009.93,8.0,9,0.103,1,0.8101,17467.82,9,0,6454.43,0,0,0
60,25461.92,27.0,2,0.0634,0,0.0595,10483.65,8,4,737.88,0,0,1
42,91281.37,14.0,6,0.5355,0,0.345,19360.45,9,2,396.05,0,0,0
27,36514.64,1.0,9,0.2554,2,0.3343,13495.81,4,0,6235.45,0,1,1
38,81369.45,6.0,13,0.3146,0,0.5132,17776.92,8,3,4554.26,0,1,1
63,54099.47,17.0,6,0.4796,0,0.2755,11329.74,8,2,1668.56,0,0,1
56,74269.22,21.0,2,0.2891,1,0.3615,8092.08,2,1,9979.21,0,1,1
44,56221.73,9.0,1,0.5485,1,0.3167,6725.53,8,1,735.84,0,0,0
44,10000.0,32.0,12,0.5631,0,0.0766,12041.25,6,2,2522.05,1,0,1
19,10000.0,6.0,3,0.5731,2,0.2632,6857.23,3,2,854.39,0,0,1
58,60247.89,2.0,11,0.463,1,0.5146,22544.64,8,2,10404.09,1,0,0
65,48406.62,13.0,5,0.3053,0,0.422,18710.02,1,1,8013.06,0,0,1
30,64955.52,12.0,7,0.2977,1,0.2738,5724.76,2,4,1670.52,0,0,1
26,48696.16,15.0,10,0.1387,0,0.1914,1109.42,7,0,6520.14,1,0,1
69,105451.93,15.0,10,0.0595,1,0.5663,21619.46,8,2,9538.26,0,0,1
53,60763.43,4.0,3,0.2901,3,0.5808,19872.51,9,0,278.13,0,1,0
39,43826.31,24.0,9,0.1358,1,0.3107,4537.43,1,3,8706.64,0,0,1
59,63434.08,25.0,10,0.0918,0,0.4534,10357.04,9,0,2986.18,0,1,1
43,44283.13,12.0,12,0.2063,3,0.4989,20327.46,2,0,1162.48,0,1,0
71,57323.26,25.0,4,0.4772,3,0.595,1000.0,8,3,13769.86,0,1,0
29,24563.0,0.0,10,0.149,1,0.2831,6733.37,7,3,7453.89,0,0,1
34,54785.37,7.0,2,0.1236,1,0.2736,10190.86,6,2,6326.66,1,0,1
31,43053.69,3.0,3,0.5956,0,0.218,21215.52,6,3,14485.72,1,0,1
31,26931.58,20.0,5,0.1554,1,0.4683,12617.16,3,3,2464.3,0,1,1
74,104393.4,21.0,3,0.3074,0,0.2029,21259.32,5,1,113.82,0,1,1
51,27906.62,2.0,5,0.2036,0,0.3229,9115.05,2,0,23764.76,1,0,1
70,55174.11,,4,0.2197,1,0.1845,18270.97,5,4,2438.81,0,0,1
74,34929.8,0.0,13,0.3388,0,0.3067,16328.99,3,0,8026.74,0,0,0
37,62425.99,28.0,11,0.2337,4,0.6779,8336.24,9,4,30189.31,0,1,0
28,23140.37,22.0,10,0.3901,2,0.4721,11301.77,1,3,2128.64,0,0,1
33,76008.92,32.0,13,0.1184,0,0.8299,17806.05,3,1,39384.34,1,0,0
68,105903.9,22.0,3,0.2302,3,0.6014,14971.28,1,0,6188.9,1,0,1
48,34011.52,4.0,12,0.2211,0,0.352,18436.88,9,0,25547.36,1,0,1
72,85424.22,6.0,6,0.0833,1,0.3679,21591.1,5,4,719.74,1,0,0
23,45453.02,5.0,8,0.3154,1,0.2475,13147.68,7,2,6057.62,1,1,1
73,92644.78,21.0,13,0.3286,0,0.1696,1000.0,3,0,23111.63,1,0,1
36,109712.47,12.0,12,0.6195,3,0.1873,5632.29,9,3,,1,1,0
54,49157.37,11.0,4,0.4456,1,0.7393,2759.77,1,4,2574.95,0,1,0
21,16993.35,3.0,9,0.4466,1,0.492,3185.7,1,0,1910.87,0,1,0
64,78702.11,7.0,6,0.1911,1,0.5099,13723.81,4,2,26921.85,0,0,0
21,60610.43,30.0,5,0.0787,2,0.1728,18366.9,6,0,2447.12,1,1,1
37,67544.78,25.0,3,0.0422,0,0.3573,4846.04,9,4,1031.36,0,1,1
27,46503.87,7.0,5,0.2884,0,0.3478,20859.98,9,2,12748.76,1,1,1
41,32887.68,32.0,5,0.0803,1,0.3197,21383.53,2,1,5764.22,1,0,1
71,84008.7,28.0,14,0.1642,0,0.6287,30715.95,5,0,7130.76,0,0,1
52,62994.75,4.0,12,0.5183,0,0.3438,22422.59,5,2,7467.79,0,0,1
43,18911.07,27.0,12,0.119,1,0.3362,23251.64,2,3,7594.76,0,0,1
54,72171.88,16.0,4,0.3108,2,0.321,16401.77,9,4,4845.0,1,1,1
55,67154.21,22.0,12,0.1155,3,0.6576,7483.74,9,2,29693.72,0,0,1
38,46867.53,8.0,6,0.1151,0,0.2307,12754.1,4,4,1530.34,1,0,1
71,95495.33,1.0,3,0.4618,0,0.233,23401.39,3,1,25334.09,1,0,1
